UFID,GRND_FLR,HEIGHT,CONT,ABSOLUTE_HEIGHT,latitude,longitude
2020231054212786808700000000,4.0,9.0,5.0,14.0,36.008016645155756,129.34507832256296
2020231081162785832400000000,1.0,4.0,5.0,9.0,36.007135868502274,129.34537346396678
2016231071752786140700000000,1.0,2.0,5.0,7.0,36.00741402476983,129.34527025374345
2016231048492785643200000000,1.0,2.0,4.755508906459993,6.755508906459993,36.0069664704464,129.34501041487758
2018231123142787069800000000,1.0,2.0,0.0,2.0,36.00824974652395,129.3458439328919
2019231131572782492200000000,2.0,7.0,0.0,7.0,36.004124100285274,129.3459194976092
2002411436572814214800000000,1.0,6.0,0.0,6.0,36.01027535794098,129.34591765986553
2002411413232814219400000000,2.0,4.0,4.411763394717266,8.411763394717266,36.010284552118364,129.345659153594
2016231004652784679600000000,1.0,3.5,4.2532902026279436,7.7532902026279436,36.00609943171947,129.34452029150364
2019231025862785444600000000,6.0,10.0,4.467487546242231,14.467487546242232,36.00678815438604,129.3447585686954
0000409308832814681600000000,0.0,4.0,40.28233600691858,44.28233600691858,36.0111545364717,129.32234800239976
0000409477582812927000000000,0.0,4.0,37.75770625610357,41.75770625610357,36.00953829168188,129.32417196591052
0000409440252813359600000000,0.0,4.0,37.443580220803845,41.443580220803845,36.00993586715238,129.32376965066922
0000409402402813788000000000,0.0,4.0,37.55026716804376,41.55026716804376,36.01032970025146,129.32336144577116
2012410332082812703000000000,4.0,6.5,10.483918416275667,16.983918416275667,36.00915274073537,129.33363641478022
2012410358012812808800000000,4.0,6.5,10.49991301849086,16.999913018490858,36.00924241656607,129.33392664616156
2012410960462808311800000000,1.0,2.5,5.662008314357366,8.162008314357365,36.00506285475661,129.3404838845397
2012410664142809747400000000,3.0,5.0,6.089392388703676,11.089392388703676,36.00641959646516,129.33723808663763
2011410583882810265400000000,1.0,2.5,5.743847996805421,8.243847996805421,36.00690340844912,129.3363623825362
1983409513352809228100000000,1.0,1.5,9.408529934716146,10.908529934716146,36.00619976465783,129.32447064563468
2010409674712807783900000000,1.0,3.0,6.453278615594856,9.453278615594856,36.00486470149827,129.32622076223575
1974410054052813124100000000,1.0,1.5,26.353033610917194,27.853033610917194,36.00959184667241,129.33056618599022
2010410962632809074400000000,4.0,9.5,5.0271872972322935,14.527187297232294,36.00574915060043,129.3405281593511
1993410083692813293900000000,1.0,2.0,26.233047995382176,28.233047995382176,36.009738323775586,129.33089919152007
2007410113552812920900000000,0.0,4.0,26.252717670046355,30.252717670046355,36.00939600444294,129.33122029296956
2013410459872810637500000000,4.0,6.0,5.356027303924383,11.356027303924382,36.007265226413395,129.334997855496
2013410631662811908600000000,1.0,2.5,4.762825617864482,7.262825617864482,36.00837275671264,129.3369355355513
2010410522302810805900000000,2.0,3.5,5.2711755558863995,8.7711755558864,36.007403445722645,129.33569423318664
2012410775502810493400000000,5.0,6.5,7.9302540497158995,14.430254049715899,36.00706732905466,129.33849206215694
2012411040772809693300000000,1.0,2.5,4.9402642359219175,7.4402642359219175,36.00628949639257,129.34141061945348
2012410774262810305700000000,5.0,6.5,7.421941075884145,13.921941075884146,36.00689859647475,129.33847338831688
2001410366892813299800000000,1.0,2.0,13.178610332852827,15.178610332852827,36.00968259762069,129.33403805432664
2012410993492808318400000000,5.0,9.0,5.584188167308348,14.584188167308348,36.00506167531138,129.3408500835988
0000410393412813550700000000,1.0,1.5,14.38259119947749,15.88259119947749,36.009902804064296,129.33433864636936
1995410264202810743600000000,5.0,8.0,6.22714758938323,14.227147589383229,36.0074029280444,129.33283216429857
1985410375562813357400000000,1.0,1.5,13.227155249738644,14.727155249738644,36.009732633067,129.3341356931257
1974410026432813018200000000,1.0,1.5,25.773391275389912,27.273391275389912,36.00950240369477,129.33025727088264
1994410067192813037200000000,1.0,2.0,26.352785382167653,28.352785382167653,36.0095107677728,129.3307094775207
1979410628722813725100000000,1.0,1.5,9.368304735716153,10.868304735716153,36.01000908186347,129.33695121484055
2020230499712788003300000000,2.0,6.0,4.888588302908184,10.888588302908184,36.009110664736916,129.3389325729262
1978410585302813542800000000,1.0,1.5,7.028085019823151,8.528085019823152,36.00985428675169,129.33646513045923
2003410592582813741900000000,4.0,5.0,9.674302941291595,14.674302941291595,36.01003200890648,129.33655118413822
2012410523402810527600000000,1.0,3.0,5.567161810469513,8.567161810469514,36.007152553382475,129.3356990021822
0000410095962813197000000000,1.0,2.5,26.738626658640282,29.238626658640282,36.00964839872454,129.3310326015699
1974410135212813959500000000,2.0,4.0,29.43705865830101,33.43705865830101,36.010326573877386,129.331487832069
1974410143032814058900000000,2.0,3.5,29.632975509510562,33.13297550951056,36.01041445482332,129.33157709758356
2012410152892814206500000000,2.0,3.5,29.679427439932322,33.179427439932326,36.010545191743844,129.33169030893393
2013411071052809634600000000,1.0,2.5,4.772973159200246,7.272973159200246,36.00623008498953,129.3417446293777
0000410675642812907700000000,1.0,1.5,4.885079548202937,6.385079548202937,36.009262952986184,129.33744946472012
1990410623322813380900000000,2.0,3.0,5.69423300608243,8.694233006082431,36.00970033514607,129.33688225583595
1999410395842812826200000000,1.0,2.0,9.435719799545296,11.435719799545296,36.00924988243823,129.3343463035574
2010411068632810087900000000,2.0,3.5,4.645314610434247,8.145314610434248,36.00663882861216,129.34172986388677
0000409691692809811600000000,1.0,1.5,9.785818317177279,11.285818317177279,36.006686893049235,129.3264625215017
0000409431102809633100000000,1.0,1.5,21.4479481573814,22.9479481573814,36.00658214626827,129.32356976709158
1996409543022809032200000000,1.0,2.5,8.144550243542833,10.644550243542833,36.0060170003758,129.32479423226266
2012410734602809924800000000,4.0,6.5,6.453110797907793,12.953110797907794,36.006564198884874,129.33802365820603
2012410944342808745200000000,2.0,3.5,5.355503405509213,8.855503405509214,36.005456669508646,129.34031675845574
2003409656942809720600000000,4.0,6.0,9.500852574324737,15.500852574324737,36.00661242768611,129.32607501504148
1992410704292812409500000000,4.0,6.0,4.882104921742698,10.882104921742698,36.00880809711062,129.33775381447268
2012410726672810332100000000,3.0,5.5,7.574133571089584,13.074133571089584,36.00693266438786,129.33794660228054
2012410708292809325300000000,1.0,1.5,5.876788583639616,7.376788583639616,36.006030004105966,129.33771619222037
2012410704822809438100000000,1.0,3.0,5.756311384371629,8.756311384371628,36.00613230609648,129.33768066672752
2006410161502814297600000000,1.0,1.5,29.457549764212963,30.957549764212963,36.01062536799868,129.33178813682449
1974410203252813977500000000,1.0,1.5,27.58910135196506,29.08910135196506,36.010328183077974,129.33224245128136
2007410220912813672600000000,2.0,3.5,26.5865292794979,30.0865292794979,36.01004976278272,129.3324300380515
1999410264302812473900000000,2.0,3.5,10.0,13.5,36.0089610492077,129.3328791570553
1992410202202812436200000000,3.0,5.0,9.779796813637937,14.779796813637937,36.00894051156146,129.332189904328
1974410172022814446900000000,1.0,1.5,29.166053801936176,30.666053801936176,36.01075755537236,129.33190870562993
1974410160712814530900000000,1.0,1.5,29.86601150341639,31.36601150341639,36.010835681978755,129.33178556710752
1974410149422814623700000000,1.0,2.0,30.0,32.0,36.01092164158907,129.3316629932381
1989410653912812218500000000,3.0,4.5,4.674359196190844,9.174359196190844,36.00864697207875,129.33719035519414
2019230707462785097400000000,4.0,6.5,4.978748214070642,11.478748214070642,36.00648528884928,129.34122563031073
2000409945962811198200000000,2.0,3.5,5.664537745090067,9.164537745090067,36.007880881764414,129.32931721376218
1999409990752811153600000000,2.0,4.0,6.13046314877004,10.13046314877004,36.007831065212784,129.32981242784624
2012411010542810033400000000,1.0,2.5,5.0,7.5,36.00660231328938,129.34108472565984
1999410000002811566800000000,2.0,4.0,6.305676995151599,10.3056769951516,36.0082011358218,129.32992593792872
2019230690282785113800000000,4.0,6.5,5.0,11.5,36.00650064201352,129.34103518777346
2000410045152811650700000000,2.0,3.5,7.977324212488902,11.477324212488902,36.008266972852454,129.33042850421697
2018230832362785366100000000,2.0,4.0,4.128091036090553,8.128091036090552,36.006723607354594,129.34261204913216
2013230328582786449700000000,4.0,7.5,5.082132306632115,12.582132306632115,36.007715899553055,129.33702848756926
2018230264982785297700000000,1.0,2.0,5.82233929550759,7.82233929550759,36.00667971913426,129.33631864758155
2018229186462784405700000000,3.0,5.5,9.398215230447665,14.898215230447665,36.005908580643165,129.32435273291355
2010410773662807953600000000,2.0,4.5,6.497264131770214,10.997264131770214,36.00478072517328,129.3384041335184
1992410158722812244600000000,2.0,3.0,9.794963866143613,12.794963866143613,36.008777269543714,129.33170296101122
0000409629652809516400000000,1.0,1.5,8.626219617048863,10.126219617048863,36.00643443268622,129.3257671065083
1999409846722810796600000000,2.0,3.5,7.746494585853664,11.246494585853664,36.00754057142232,129.32820669744007
1974410191102814452600000000,1.0,1.5,28.212753367176223,29.712753367176223,36.01075856593522,129.33212031110176
1991410287872812576400000000,3.0,4.5,10.435648510733648,14.935648510733648,36.009048263944145,129.33314308386758
1999410069452811523400000000,3.0,5.0,7.7949031787355585,12.79490317873556,36.0081471101101,129.33069448794268
2018229174882784381500000000,3.0,5.5,9.774758984735012,15.274758984735012,36.005887143821234,129.3242242255309
2008410763002811449600000000,4.0,8.5,7.6024812590984245,16.102481259098425,36.00793110900373,129.33837897660393
2011410495802808190500000000,4.0,5.5,5.22808863799692,10.728088637996919,36.005054007836854,129.33533116382242
2012410532682809346800000000,4.0,6.0,5.797248282796543,11.797248282796543,36.006087256176926,129.33577048973015
1974410078882813710500000000,1.0,1.5,25.845592395896308,27.345592395896308,36.01011450962531,129.33085693183824
1974410083132813541300000000,1.0,1.5,26.088498397982093,27.588498397982093,36.00996127287228,129.330899550311
1999410144682813439200000000,1.0,2.0,27.682831267946128,29.682831267946128,36.00985600068015,129.33157895482793
2010410594812810002700000000,3.0,6.0,5.8021552207274025,11.802155220727403,36.00666445176493,129.3364765426146
2009410625982809059100000000,4.0,6.5,5.707073125458252,12.207073125458251,36.005808034802435,129.33679688651014
2004410530522813483700000000,4.0,5.5,9.058203550114678,14.558203550114678,36.00981292726725,129.33585644724985
1992410296012813087900000000,4.0,6.0,14.313950159839353,20.31395015983935,36.009507118226594,129.33324688881711
1992410286662813199700000000,4.0,6.0,16.461635969011795,22.461635969011795,36.00960976124299,129.33314626984907
2004410548852813540100000000,4.0,5.5,8.279450887082325,13.779450887082325,36.00985976819316,129.33606114278007
1976410075662812494800000000,1.0,2.0,14.399187912998554,16.399187912998556,36.009020481567646,129.3307890105592
1983410214382813870600000000,1.0,1.5,27.486681062852604,28.986681062852604,36.01022950549995,129.33236295892013
1984410060702813468300000000,1.0,1.5,26.26295273900903,27.76295273900903,36.009900367603,129.33064907381666
2008410753142809675300000000,1.0,2.0,5.74328358187073,7.74328358187073,36.00633552410003,129.33822246927917
2002409670702809782900000000,4.0,6.0,9.888575090569734,15.888575090569734,36.00666554891276,129.32622912399734
2010411130032810333800000000,1.0,1.5,4.191357632237484,5.691357632237484,36.00684693807588,129.3424169110241
2010411137452810325600000000,1.0,2.5,4.148392051851066,6.648392051851066,36.0068379467522,129.34249897356142
2010410940542808213500000000,1.0,3.5,5.792313789349042,9.292313789349041,36.004978715941824,129.34026043231322
1979410442492813752600000000,1.0,1.5,14.525178213482159,16.025178213482157,36.010074087807396,129.33488799377682
2010410089232813086900000000,3.0,5.0,26.542931577048524,31.542931577048524,36.00955075718157,129.3309551076098
2019230829982785143100000000,4.0,5.5,4.217336807127808,9.717336807127808,36.0065226686446,129.3425847607875
2016230721452786015300000000,4.0,6.5,4.69842294959905,11.198422949599049,36.00731214678417,129.34138439849661
2003410164502813444100000000,2.0,3.0,27.282338243111585,30.282338243111585,36.0098562026599,129.33179881181428
2005410125602814031100000000,2.0,3.5,29.718428632552236,33.21842863255223,36.01039312820046,129.33138326859648
1999409865322810883400000000,2.0,4.0,6.840720636284945,10.840720636284946,36.00761471279984,129.3284151634886
1972410192242814052500000000,1.0,1.5,27.708437574371683,29.208437574371683,36.01039805502899,129.3321224284613
2000409915462811220700000000,1.0,2.0,5.3396937066834695,7.3396937066834695,36.00790766889385,129.32897976952515
2006410543832814028800000000,4.0,6.0,14.895757628258036,20.895757628258036,36.01030088650609,129.33601846548413
1986409768512812695800000000,3.0,4.5,9.249511355114144,13.749511355114144,36.00926755520801,129.3273901784607
2010410614232809011400000000,2.0,4.0,5.582094379082521,9.58209437908252,36.005767652929194,129.33666543078317
1974410225352813789800000000,1.0,1.5,26.913648311389665,28.413648311389665,36.010154325176316,129.332482371221
2009410134792814713200000000,3.0,4.5,30.0,34.5,36.01100538361396,129.33150318516084
2011410206522811881900000000,1.0,2.0,8.085416547505336,10.085416547505336,36.00844037783723,129.332223057367
2001409888102810956400000000,1.0,2.5,5.7815726324946395,8.28157263249464,36.00767552768146,129.32866956912343
2011410201252811866600000000,1.0,2.0,8.087666770727306,10.087666770727306,36.00842773108561,129.33216428396454
2002410507542813414200000000,4.0,6.0,9.097083556734328,15.097083556734328,36.00975528956019,129.33559991410542
2003410577272813646900000000,4.0,7.0,8.494339166643336,15.494339166643336,36.009949779907984,129.3363788844018
1994410561832812255100000000,4.0,6.0,4.964455870730847,10.964455870730847,36.00869982468052,129.33617082946756
2003410481222813851200000000,3.0,13.5,18.07287092824384,31.57287092824384,36.010154525334,129.33531987476715
2003410118172814850900000000,2.0,3.5,30.0,33.5,36.011132939688245,129.33132266432997
1990410321962812531100000000,2.0,3.0,9.838017254365555,12.838017254365555,36.00900009424697,129.3335197311998
1988410401632813416200000000,2.0,3.0,12.639341017087409,15.639341017087409,36.00977995327359,129.33442613414772
1978410616772813674100000000,1.0,1.5,8.502991164028444,10.002991164028444,36.0099657307791,129.33681745351552
2024229112012784104200000000,1.0,2.5,8.921510457924258,11.421510457924258,36.005639063505825,129.3235259276438
1995410709832812892600000000,2.0,4.0,5.0,9.0,36.00924197685738,129.3378280655714
1978410448562813559200000000,1.0,1.5,12.760809375639825,14.260809375639825,36.00989863558508,129.33495009068622
2003410422662812872700000000,1.0,1.5,8.51723019535716,10.01723019535716,36.009285984485835,129.3346447820201
0000410525222812366500000000,1.0,1.5,5.030262188264312,6.530262188264312,36.0088080381389,129.33576808027615
1985410407152812851400000000,2.0,3.0,9.062069270819645,12.062069270819645,36.009270141221585,129.33447235777592
2000409922712811110300000000,1.0,2.0,5.388322570582433,7.388322570582433,36.00780673679039,129.32905722906142
1978410224472812641600000000,1.0,1.5,10.918940956928049,12.418940956928049,36.009120614064116,129.33244217403862
1974410105532813364400000000,1.0,1.5,27.01142900786791,28.51142900786791,36.009797161472314,129.33114309898022
1995410666222812586600000000,1.0,2.0,4.72614969236985,6.72614969236985,36.00897578439814,129.33733658640355
1999410770652812550500000000,1.0,2.0,4.895068120565226,6.895068120565226,36.0089207324574,129.33849305610812
2010411057812810707100000000,1.0,2.5,4.554330517935902,7.054330517935902,36.007198717707276,129.34162649889703
2015230204512785398000000000,2.0,4.0,5.899248729306464,9.899248729306464,36.006771944772375,129.33564839613246
2015230296642785123600000000,3.0,5.5,5.817237518826483,11.317237518826483,36.006521732171166,129.33666907844142
2008411143842809760900000000,2.0,3.5,4.3056876427991275,7.8056876427991275,36.006328113817816,129.34255471629496
1993410780682812522700000000,3.0,2.0,4.924408902478568,6.924408902478568,36.008893558673506,129.3386034174174
2017230444452783220600000000,5.0,8.5,6.2353479691576315,14.735347969157631,36.00480214963529,129.3383012227807
2019230464242783185800000000,1.0,3.0,6.78539221224974,9.78539221224974,36.004770187928216,129.33852058010075
2015230496882783149200000000,5.0,10.5,7.028168559940991,17.52816855994099,36.00473625674361,129.33888257316363
2015230569972784267900000000,4.0,6.5,5.308642152881056,11.808642152881056,36.00574204164409,129.33969750975547
0000409688292808922000000000,1.0,1.5,4.999999999999999,6.499999999999999,36.00588655443597,129.32640131874697
2000409965932811333600000000,2.0,3.5,5.918076002482366,9.418076002482366,36.00799848848057,129.3295420799924
1999409848572810550700000000,1.0,2.5,7.672048409239743,10.172048409239743,36.007318698589124,129.32822068652803
2001410446542813210800000000,1.0,2.5,9.238136947704922,11.738136947704922,36.00958533126056,129.3349184686715
2017230338912784700700000000,1.0,2.5,5.906068596313147,8.406068596313148,36.00613930021291,129.33713634807108
2002410647912812092100000000,1.0,2.0,4.6647160390277405,6.6647160390277405,36.00853444525149,129.33712055903163
2013229285482785107500000000,4.0,7.0,10.0,17.0,36.00653808328895,129.3254536620549
2015229945172787600200000000,2.0,4.0,9.133441495892225,13.133441495892225,36.008764557049716,129.33278005172878
2008410208112813540400000000,2.0,3.0,26.523713081752657,29.523713081752657,36.009933459405865,129.33228463868767
2008410718432809368500000000,5.0,9.0,5.773148131454065,14.773148131454064,36.00606670976715,129.33782964804797
2008411024002809503000000000,2.0,3.5,5.0,8.5,36.00612177412956,129.34121971955264
2008410604702809282700000000,4.0,5.5,5.689040274823997,11.189040274823997,36.00601399764233,129.3365670398671
2008410623532809273100000000,4.0,6.5,5.669077349221186,12.169077349221187,36.00600127512821,129.33677545748156
2008410730722810890000000000,3.0,5.0,7.407048990090361,12.407048990090361,36.00743417458726,129.33800629382472
2012410633012809988000000000,5.0,8.0,5.701804548692316,13.701804548692316,36.0066430442338,129.33689945655752
2013411029492810280100000000,4.0,5.5,4.824950813103601,10.324950813103602,36.006820355529086,129.3413012907155
2010410710042810679400000000,4.0,6.0,6.984124231493952,12.98412423149395,36.007248977622076,129.3377715056091
2018230146572783942700000000,5.0,8.5,5.954748178832486,14.454748178832485,36.00546217218774,129.33500015662784
2013229307382785313000000000,4.0,6.0,11.17228165522738,17.17228165522738,36.0067225906177,129.32569732566296
2010410542812808170300000000,1.0,2.5,5.191739756533481,7.691739756533481,36.00502566681508,129.3358515318886
2010410321952812239300000000,1.0,2.0,8.70508096406295,10.70508096406295,36.00873739322558,129.3335118733329
2010410123622814605300000000,3.0,5.5,30.0,35.5,36.01091064024892,129.3313764935267
2009411154232808353600000000,1.0,2.0,5.544516525002114,7.544516525002114,36.00505858053225,129.3426323982928
2010410532912811633000000000,2.0,4.0,5.240491195031365,9.240491195031364,36.00814591013479,129.33583383677285
2018229164042785470000000000,1.0,3.5,22.394304282289845,25.894304282289845,36.00686839058602,129.3241080202021
2008411142442809824200000000,1.0,1.0,4.291828322315706,5.291828322315706,36.00638541906512,129.34254085257908
2010411067952808947000000000,3.0,6.0,5.0,11.0,36.00561160294546,129.3416919483578
2011411200942809472400000000,1.0,2.0,4.473634557978783,6.473634557978783,36.00605599484031,129.343179864038
2011410424862812636500000000,4.0,6.0,7.6004124629088565,13.600412462908857,36.009072841716396,129.3346629161973
2017230466652786264200000000,3.0,4.5,8.690430026667327,13.190430026667327,36.007544368783336,129.3385591283248
2017230914092784423400000000,3.0,5.5,4.668499991956789,10.16849999195679,36.00587142377097,129.34351491485097
1976410105792811808900000000,1.0,1.5,9.238306929666196,10.738306929666196,36.00839637966623,129.33110477193338
2015230433842785391300000000,3.0,5.0,7.025511890860123,12.025511890860123,36.00675875380014,129.3381918661415
2015230447042785377600000000,3.0,5.0,6.973298306383167,11.973298306383167,36.00674600523512,129.33833827190483
2016230403352786380600000000,4.0,6.0,6.843961236246568,12.843961236246567,36.00765133339817,129.33785755354455
2008411080962807954100000000,4.0,5.5,6.497855068304722,11.997855068304723,36.00471475509517,129.34180971080508
2015230302112785854400000000,2.0,2.5,5.4959418618449565,7.9959418618449565,36.00718023273318,129.33673256297837
2013230371562784686600000000,3.0,6.0,5.852553767249288,11.852553767249288,36.00612560074496,129.3374984425763
2017230468512786388600000000,3.0,5.0,8.644180098228158,13.644180098228158,36.00765647907929,129.33858022413537
2016230321092785971900000000,3.0,5.0,5.345684949894179,10.345684949894178,36.00728549970801,129.33694356072368
2013229755902788672700000000,2.0,3.5,26.685583954578725,30.185583954578725,36.00973692909962,129.3306847707874
2012410345002812752500000000,4.0,6.5,10.635120226445563,17.135120226445565,36.00919455425309,129.33378088696224
2000409903152810581100000000,2.0,4.0,5.718681684215014,9.718681684215014,36.007334388114145,129.3288264056755
2012411105542809078200000000,4.0,7.5,4.776602899728668,12.276602899728669,36.00572163770539,129.34211213199072
2008410091282813861200000000,2.0,4.0,26.561991362667413,30.561991362667413,36.01024757387676,129.33099833895136
2010410563332808127700000000,3.0,5.5,5.163539157836393,10.663539157836393,36.00498293299962,129.3360778016786
2009411258342808929900000000,1.0,2.0,4.9053922166619275,6.9053922166619275,36.00555498326521,129.34380149596623
2009411257652808715200000000,1.0,2.0,5.0,7.0,36.005361822900085,129.34378818092173
2009411152242807581900000000,1.0,1.5,6.926008809850549,8.426008809850549,36.00436414977583,129.34258976860139
2011411184802809322300000000,4.0,7.0,4.497890257297495,11.497890257297495,36.0059243005992,129.34299695847417
2010411052792807738600000000,4.0,8.0,7.1132163918801545,15.113216391880155,36.004526759778884,129.3414918227299
2012409631472810372300000000,4.0,6.0,12.949016777676809,18.94901677767681,36.007204783705895,129.32580994601463
1991410298602812804200000000,3.0,5.0,11.95754339500483,16.95754339500483,36.009251063715226,129.33326811068244
2019229820502788319700000000,4.0,5.5,25.999458191900448,31.499458191900448,36.009416761854624,129.33139995321127
2008411026872810117200000000,4.0,6.5,4.892246266864562,11.39224626686456,36.006674241632446,129.34126788925306
2016230095722788856200000000,2.0,3.5,13.764591264717064,17.264591264717062,36.00989180376087,129.33445470400463
2019230418242786275100000000,4.0,5.5,7.339400138689259,12.839400138689259,36.00755567922561,129.33802213965637
